store,dayofweek,date,sales,open,promo,stateholiday,schoolholiday
586,1,2015-06-01,24632,1,1,1,0
586,7,2015-05-31,0,0,0,1,0
586,6,2015-05-30,18082,1,0,1,0
586,5,2015-05-29,13758,1,0,1,0
586,4,2015-05-28,12281,1,0,1,0
586,3,2015-05-27,13793,1,0,1,0
586,2,2015-05-26,14538,1,0,1,1
586,1,2015-05-25,0,0,0,1,0
586,7,2015-05-24,0,0,0,1,0
586,6,2015-05-23,17956,1,0,1,0
586,5,2015-05-22,14843,1,1,1,0
586,4,2015-05-21,15332,1,1,1,0
586,3,2015-05-20,16309,1,1,1,0
586,2,2015-05-19,16078,1,1,1,0
586,1,2015-05-18,20227,1,1,1,0
586,7,2015-05-17,0,0,0,1,0
586,6,2015-05-16,16687,1,0,1,0
586,5,2015-05-15,18698,1,0,1,0
586,4,2015-05-14,0,0,0,1,0
586,3,2015-05-13,15310,1,0,1,0
586,2,2015-05-12,13207,1,0,1,0
586,1,2015-05-11,12521,1,0,1,0
586,7,2015-05-10,0,0,0,1,0
586,6,2015-05-09,16815,1,0,1,0
586,5,2015-05-08,16031,1,1,1,0
586,4,2015-05-07,14976,1,1,1,0
586,3,2015-05-06,17070,1,1,1,0
586,2,2015-05-05,16150,1,1,1,0
586,1,2015-05-04,18665,1,1,1,0
586,7,2015-05-03,0,0,0,1,0
586,6,2015-05-02,21678,1,0,1,0
586,5,2015-05-01,0,0,1,1,0
586,4,2015-04-30,17420,1,1,1,0
586,3,2015-04-29,18475,1,1,1,0
586,2,2015-04-28,16181,1,1,1,0
586,1,2015-04-27,18893,1,1,1,0
586,7,2015-04-26,0,0,0,1,0
586,6,2015-04-25,16008,1,0,1,0
586,5,2015-04-24,11768,1,0,1,0
586,4,2015-04-23,11517,1,0,1,0
586,3,2015-04-22,12838,1,0,1,0
586,2,2015-04-21,11147,1,0,1,0
586,1,2015-04-20,12269,1,0,1,0
586,7,2015-04-19,0,0,0,1,0
586,6,2015-04-18,16867,1,0,1,0
586,5,2015-04-17,15526,1,1,1,0
586,4,2015-04-16,15082,1,1,1,0
586,3,2015-04-15,17127,1,1,1,0
586,2,2015-04-14,18487,1,1,1,0
586,1,2015-04-13,20963,1,1,1,0
586,7,2015-04-12,0,0,0,1,0
586,6,2015-04-11,16964,1,0,1,0
586,5,2015-04-10,12801,1,0,1,1
586,4,2015-04-09,13537,1,0,1,1
586,3,2015-04-08,15285,1,0,1,1
586,2,2015-04-07,16283,1,0,1,1
586,1,2015-04-06,0,0,0,1,1
586,7,2015-04-05,0,0,0,1,0
586,6,2015-04-04,23452,1,0,1,0
586,5,2015-04-03,0,0,1,1,1
586,4,2015-04-02,19680,1,1,1,1
586,3,2015-04-01,20512,1,1,1,1
586,2,2015-03-31,17611,1,1,1,1
586,1,2015-03-30,20999,1,1,1,1
586,7,2015-03-29,0,0,0,1,0
586,6,2015-03-28,16658,1,0,1,0
586,5,2015-03-27,11914,1,0,1,0
586,4,2015-03-26,11506,1,0,1,0
586,3,2015-03-25,13366,1,0,1,0
586,2,2015-03-24,12044,1,0,1,0
586,1,2015-03-23,13381,1,0,1,0
586,7,2015-03-22,0,0,0,1,0
586,6,2015-03-21,15874,1,0,1,0
586,5,2015-03-20,13665,1,1,1,0
586,4,2015-03-19,14658,1,1,1,0
586,3,2015-03-18,17033,1,1,1,0
586,2,2015-03-17,16608,1,1,1,0
586,1,2015-03-16,20106,1,1,1,0
586,7,2015-03-15,0,0,0,1,0
586,6,2015-03-14,16945,1,0,1,0
586,5,2015-03-13,12040,1,0,1,0
586,4,2015-03-12,11851,1,0,1,0
586,3,2015-03-11,13475,1,0,1,0
586,2,2015-03-10,10858,1,0,1,0
586,1,2015-03-09,11770,1,0,1,0
586,7,2015-03-08,0,0,0,1,0
586,6,2015-03-07,17562,1,0,1,0
586,5,2015-03-06,14901,1,1,1,0
586,4,2015-03-05,15005,1,1,1,0
586,3,2015-03-04,17653,1,1,1,0
586,2,2015-03-03,15914,1,1,1,0
586,1,2015-03-02,19694,1,1,1,0
586,7,2015-03-01,0,0,0,1,0
586,6,2015-02-28,18357,1,0,1,0
586,5,2015-02-27,12756,1,0,1,0
586,4,2015-02-26,12063,1,0,1,0
586,3,2015-02-25,12577,1,0,1,0
586,2,2015-02-24,12283,1,0,1,0
586,1,2015-02-23,11577,1,0,1,0
586,7,2015-02-22,0,0,0,1,0
586,6,2015-02-21,16870,1,0,1,0
586,5,2015-02-20,13934,1,1,1,0
586,4,2015-02-19,15258,1,1,1,0
586,3,2015-02-18,17539,1,1,1,0
586,2,2015-02-17,19338,1,1,1,0
586,1,2015-02-16,0,0,1,1,0
586,7,2015-02-15,0,0,0,1,0
586,6,2015-02-14,18427,1,0,1,0
586,5,2015-02-13,14136,1,0,1,0
586,4,2015-02-12,10412,1,0,1,0
586,3,2015-02-11,13621,1,0,1,0
586,2,2015-02-10,11311,1,0,1,0
586,1,2015-02-09,11827,1,0,1,0
586,7,2015-02-08,0,0,0,1,0
586,6,2015-02-07,17470,1,0,1,0
586,5,2015-02-06,15827,1,1,1,0
586,4,2015-02-05,15531,1,1,1,0
586,3,2015-02-04,16966,1,1,1,0
586,2,2015-02-03,17372,1,1,1,0
586,1,2015-02-02,19396,1,1,1,0
586,7,2015-02-01,0,0,0,1,0
586,6,2015-01-31,18090,1,0,1,0
586,5,2015-01-30,15073,1,1,1,0
586,4,2015-01-29,13616,1,1,1,0
586,3,2015-01-28,14267,1,1,1,0
586,2,2015-01-27,15445,1,1,1,0
586,1,2015-01-26,15783,1,1,1,0
586,7,2015-01-25,0,0,0,1,0
586,6,2015-01-24,13510,1,0,1,0
586,5,2015-01-23,11271,1,0,1,0
586,4,2015-01-22,10709,1,0,1,0
586,3,2015-01-21,11995,1,0,1,0
586,2,2015-01-20,11140,1,0,1,0
586,1,2015-01-19,11099,1,0,1,0
586,7,2015-01-18,0,0,0,1,0
586,6,2015-01-17,17622,1,0,1,0
586,5,2015-01-16,15954,1,1,1,0
586,4,2015-01-15,12024,1,1,1,0
586,3,2015-01-14,15704,1,1,1,0
586,2,2015-01-13,13621,1,1,1,0
586,1,2015-01-12,16407,1,1,1,0
586,7,2015-01-11,0,0,0,1,0
586,6,2015-01-10,13187,1,0,1,0
586,5,2015-01-09,12609,1,1,1,0
586,4,2015-01-08,10086,1,1,1,0
586,3,2015-01-07,16570,1,1,1,0
586,2,2015-01-06,17263,1,1,1,1
586,1,2015-01-05,19685,1,1,1,1
586,7,2015-01-04,0,0,0,1,0
586,6,2015-01-03,15260,1,0,1,0
586,5,2015-01-02,15682,1,0,1,1
586,4,2015-01-01,0,0,0,1,1
586,3,2014-12-31,7369,1,0,1,1
586,2,2014-12-30,17146,1,0,1,1
586,1,2014-12-29,17659,1,0,1,1
586,7,2014-12-28,0,0,0,1,0
586,6,2014-12-27,16609,1,0,1,0
586,5,2014-12-26,0,0,0,1,1
586,4,2014-12-25,0,0,0,1,1
586,3,2014-12-24,7237,1,0,1,1
586,2,2014-12-23,24214,1,0,1,1
586,1,2014-12-22,28894,1,0,1,1
586,7,2014-12-21,0,0,0,1,0
586,6,2014-12-20,27173,1,0,1,0
586,5,2014-12-19,23331,1,1,1,0
586,4,2014-12-18,23262,1,1,1,0
586,3,2014-12-17,24632,1,1,1,0
586,2,2014-12-16,28378,1,1,1,0
586,1,2014-12-15,28816,1,1,1,0
586,7,2014-12-14,0,0,0,1,0
586,6,2014-12-13,26887,1,0,1,0
586,5,2014-12-12,16276,1,0,1,0
586,4,2014-12-11,15320,1,0,1,0
586,3,2014-12-10,16951,1,0,1,0
586,2,2014-12-09,17391,1,0,1,0
586,1,2014-12-08,17862,1,0,1,0
586,7,2014-12-07,0,0,0,1,0
586,6,2014-12-06,23316,1,0,1,0
586,5,2014-12-05,24005,1,1,1,0
586,4,2014-12-04,21557,1,1,1,0
586,3,2014-12-03,23131,1,1,1,0
586,2,2014-12-02,22398,1,1,1,0
586,1,2014-12-01,24498,1,1,1,0
586,7,2014-11-30,0,0,0,1,0
586,6,2014-11-29,26420,1,0,1,0
586,5,2014-11-28,22574,1,1,1,0
586,4,2014-11-27,18358,1,1,1,0
586,3,2014-11-26,19866,1,1,1,0
586,2,2014-11-25,19642,1,1,1,0
586,1,2014-11-24,21801,1,1,1,0
586,7,2014-11-23,0,0,0,1,0
586,6,2014-11-22,19256,1,0,1,0
586,5,2014-11-21,14262,1,0,1,0
586,4,2014-11-20,12754,1,0,1,0
586,3,2014-11-19,13571,1,0,1,0
586,2,2014-11-18,11687,1,0,1,0
586,1,2014-11-17,13303,1,0,1,0
586,7,2014-11-16,0,0,0,1,0
586,6,2014-11-15,17409,1,0,1,0
586,5,2014-11-14,14904,1,1,1,0
586,4,2014-11-13,15548,1,1,1,0
586,3,2014-11-12,16440,1,1,1,0
586,2,2014-11-11,16079,1,1,1,0
586,1,2014-11-10,17127,1,1,1,0
586,7,2014-11-09,0,0,0,1,0
586,6,2014-11-08,19226,1,0,1,0
586,5,2014-11-07,15628,1,1,1,0
586,4,2014-11-06,16331,1,1,1,0
586,3,2014-11-05,17866,1,1,1,0
586,2,2014-11-04,16399,1,1,1,0
586,1,2014-11-03,20157,1,1,1,0
586,7,2014-11-02,0,0,0,1,0
586,6,2014-11-01,0,0,0,1,0
586,5,2014-10-31,15441,1,0,1,0
586,4,2014-10-30,12890,1,0,1,0
586,3,2014-10-29,11685,1,0,1,0
586,2,2014-10-28,11845,1,0,1,0
586,1,2014-10-27,12007,1,0,1,0
586,7,2014-10-26,0,0,0,1,0
586,6,2014-10-25,16190,1,0,1,0
586,5,2014-10-24,14002,1,1,1,0
586,4,2014-10-23,14162,1,1,1,0
586,3,2014-10-22,14744,1,1,1,0
586,2,2014-10-21,12965,1,1,1,0
586,1,2014-10-20,17012,1,1,1,0
586,7,2014-10-19,0,0,0,1,0
586,6,2014-10-18,16114,1,0,1,0
586,5,2014-10-17,11804,1,0,1,1
586,4,2014-10-16,11902,1,0,1,1
586,3,2014-10-15,14024,1,0,1,1
586,2,2014-10-14,12602,1,0,1,1
586,1,2014-10-13,12497,1,0,1,1
586,7,2014-10-12,0,0,0,1,0
586,6,2014-10-11,16270,1,0,1,0
586,5,2014-10-10,14728,1,1,1,1
586,4,2014-10-09,16456,1,1,1,1
586,3,2014-10-08,16714,1,1,1,1
586,2,2014-10-07,14857,1,1,1,1
586,1,2014-10-06,21016,1,1,1,1
586,7,2014-10-05,0,0,0,1,0
586,6,2014-10-04,20901,1,0,1,0
586,5,2014-10-03,0,0,1,1,0
586,4,2014-10-02,17343,1,1,1,0
586,3,2014-10-01,18666,1,1,1,0
586,2,2014-09-30,17883,1,1,1,0
586,1,2014-09-29,18040,1,1,1,0
586,7,2014-09-28,0,0,0,1,0
586,6,2014-09-27,16097,1,0,1,0
586,5,2014-09-26,11113,1,0,1,0
586,4,2014-09-25,11272,1,0,1,0
586,3,2014-09-24,11800,1,0,0,0
586,2,2014-09-23,11630,1,0,0,0
586,1,2014-09-22,11964,1,0,0,0
586,7,2014-09-21,0,0,0,0,0
586,6,2014-09-20,15280,1,0,0,0
586,5,2014-09-19,13086,1,1,0,0
586,4,2014-09-18,13743,1,1,0,0
586,3,2014-09-17,15070,1,1,0,0
586,2,2014-09-16,15010,1,1,0,0
586,1,2014-09-15,18059,1,1,0,0
586,7,2014-09-14,0,0,0,0,0
586,6,2014-09-13,16196,1,0,0,0
586,5,2014-09-12,11214,1,0,0,0
586,4,2014-09-11,11944,1,0,0,0
586,3,2014-09-10,12370,1,0,0,0
586,2,2014-09-09,11612,1,0,0,0
586,1,2014-09-08,12710,1,0,0,0
586,7,2014-09-07,0,0,0,0,0
586,6,2014-09-06,15534,1,0,0,0
586,5,2014-09-05,14956,1,1,0,0
586,4,2014-09-04,15363,1,1,0,0
586,3,2014-09-03,18465,1,1,0,0
586,2,2014-09-02,16473,1,1,0,0
586,1,2014-09-01,20740,1,1,0,0
586,7,2014-08-31,0,0,0,0,0
586,6,2014-08-30,16714,1,0,0,0
586,5,2014-08-29,13967,1,0,0,0
586,4,2014-08-28,11915,1,0,0,0
586,3,2014-08-27,13404,1,0,0,0
586,2,2014-08-26,11695,1,0,0,0
586,1,2014-08-25,13046,1,0,0,0
586,7,2014-08-24,0,0,0,0,0
586,6,2014-08-23,18109,1,0,0,0
586,5,2014-08-22,14381,1,1,0,0
586,4,2014-08-21,15721,1,1,0,0
586,3,2014-08-20,18718,1,1,0,0
586,2,2014-08-19,19277,1,1,0,1
586,1,2014-08-18,20184,1,1,0,1
586,7,2014-08-17,0,0,0,0,0
586,6,2014-08-16,16473,1,0,0,0
586,5,2014-08-15,13065,1,0,0,1
586,4,2014-08-14,12657,1,0,0,1
586,3,2014-08-13,14691,1,0,0,1
586,2,2014-08-12,13880,1,0,0,1
586,1,2014-08-11,13832,1,0,0,1
586,7,2014-08-10,0,0,0,0,0
586,6,2014-08-09,14859,1,0,0,0
586,5,2014-08-08,14768,1,1,0,1
586,4,2014-08-07,16439,1,1,0,1
586,3,2014-08-06,19131,1,1,0,1
586,2,2014-08-05,17897,1,1,0,1
586,1,2014-08-04,18550,1,1,0,1
586,7,2014-08-03,0,0,0,0,0
586,6,2014-08-02,15192,1,0,0,0
586,5,2014-08-01,16047,1,1,0,1
586,4,2014-07-31,17387,1,1,0,1
586,3,2014-07-30,16276,1,1,0,1
586,2,2014-07-29,12896,1,1,0,1
586,1,2014-07-28,15162,1,1,0,1
586,7,2014-07-27,0,0,0,0,0
586,6,2014-07-26,15172,1,0,0,0
586,5,2014-07-25,11914,1,0,0,1
586,4,2014-07-24,10794,1,0,0,1
586,3,2014-07-23,13065,1,0,0,1
586,2,2014-07-22,12844,1,0,0,1
586,1,2014-07-21,11956,1,0,0,1
586,7,2014-07-20,0,0,0,0,0
586,6,2014-07-19,12815,1,0,0,0
586,5,2014-07-18,12152,1,1,0,1
586,4,2014-07-17,14587,1,1,0,1
586,3,2014-07-16,17886,1,1,1,1
586,2,2014-07-15,18642,1,1,1,1
586,1,2014-07-14,17069,1,1,1,1
586,7,2014-07-13,0,0,0,1,0
586,6,2014-07-12,15972,1,0,1,0
586,5,2014-07-11,12192,1,0,1,1
586,4,2014-07-10,13394,1,0,1,1
586,3,2014-07-09,11103,1,0,1,1
586,2,2014-07-08,9469,1,0,1,1
586,1,2014-07-07,15102,1,0,1,1
586,7,2014-07-06,0,0,0,1,0
586,6,2014-07-05,16486,1,0,1,0
586,5,2014-07-04,12265,1,1,1,0
586,4,2014-07-03,16014,1,1,1,0
586,3,2014-07-02,18267,1,1,1,0
586,2,2014-07-01,19346,1,1,1,0
586,1,2014-06-30,21155,1,1,1,0
586,7,2014-06-29,0,0,0,1,0
586,6,2014-06-28,15999,1,0,1,0
586,5,2014-06-27,12168,1,0,1,0
586,4,2014-06-26,10504,1,0,1,0
586,3,2014-06-25,12926,1,0,1,0
586,2,2014-06-24,11348,1,0,1,0
586,1,2014-06-23,12886,1,0,1,0
586,7,2014-06-22,0,0,0,1,0
586,6,2014-06-21,15587,1,0,1,0
586,5,2014-06-20,19987,1,1,1,0
586,4,2014-06-19,0,0,1,1,0
586,3,2014-06-18,17561,1,1,1,0
586,2,2014-06-17,18267,1,1,1,0
586,1,2014-06-16,17595,1,1,1,0
586,7,2014-06-15,0,0,0,1,0
586,6,2014-06-14,16427,1,0,1,0
586,5,2014-06-13,12768,1,0,1,0
586,4,2014-06-12,12224,1,0,1,0
586,3,2014-06-11,13351,1,0,1,0
586,2,2014-06-10,13010,1,0,1,1
586,1,2014-06-09,0,0,0,1,0
586,7,2014-06-08,0,0,0,1,0
586,6,2014-06-07,16868,1,0,1,0
586,5,2014-06-06,15076,1,1,1,0
586,4,2014-06-05,15355,1,1,1,0
586,3,2014-06-04,16130,1,1,1,0
586,2,2014-06-03,17209,1,1,1,0
586,1,2014-06-02,20161,1,1,1,0
586,7,2014-06-01,0,0,0,1,0
586,6,2014-05-31,16424,1,0,1,0
586,5,2014-05-30,20140,1,0,1,0
586,4,2014-05-29,0,0,0,1,0
586,3,2014-05-28,11976,1,0,1,0
586,2,2014-05-27,10783,1,0,1,0
586,1,2014-05-26,10920,1,0,1,0
586,7,2014-05-25,0,0,0,1,0
586,6,2014-05-24,16504,1,0,1,0
586,5,2014-05-23,13136,1,1,1,0
586,4,2014-05-22,13270,1,1,1,0
586,3,2014-05-21,15909,1,1,1,0
586,2,2014-05-20,16294,1,1,1,0
586,1,2014-05-19,18417,1,1,1,0
586,7,2014-05-18,0,0,0,1,0
586,6,2014-05-17,16462,1,0,1,0
586,5,2014-05-16,12235,1,0,1,0
586,4,2014-05-15,12612,1,0,1,0
586,3,2014-05-14,12049,1,0,1,0
586,2,2014-05-13,11826,1,0,1,0
586,1,2014-05-12,11169,1,0,1,0
586,7,2014-05-11,0,0,0,1,0
586,6,2014-05-10,16491,1,0,1,0
586,5,2014-05-09,14997,1,1,1,0
586,4,2014-05-08,14463,1,1,1,0
586,3,2014-05-07,15992,1,1,1,0
586,2,2014-05-06,16666,1,1,1,0
586,1,2014-05-05,18564,1,1,1,0
586,7,2014-05-04,0,0,0,1,0
586,6,2014-05-03,17873,1,0,1,0
586,5,2014-05-02,21601,1,1,1,0
586,4,2014-05-01,0,0,1,1,0
586,3,2014-04-30,17233,1,1,1,0
586,2,2014-04-29,17216,1,1,1,0
586,1,2014-04-28,17607,1,1,1,0
586,7,2014-04-27,0,0,0,1,0
586,6,2014-04-26,15367,1,0,1,0
586,5,2014-04-25,11078,1,0,1,1
586,4,2014-04-24,12393,1,0,1,1
586,3,2014-04-23,12982,1,0,1,1
586,2,2014-04-22,13112,1,0,1,1
586,1,2014-04-21,0,0,0,1,1
586,7,2014-04-20,0,0,0,1,0
586,6,2014-04-19,20128,1,0,1,0
586,5,2014-04-18,0,0,1,1,1
586,4,2014-04-17,17529,1,1,1,1
586,3,2014-04-16,19015,1,1,1,1
586,2,2014-04-15,18336,1,1,1,1
586,1,2014-04-14,19851,1,1,1,1
586,7,2014-04-13,0,0,0,1,0
586,6,2014-04-12,17160,1,0,1,0
586,5,2014-04-11,12605,1,0,1,0
586,4,2014-04-10,11742,1,0,1,0
586,3,2014-04-09,14597,1,0,1,0
586,2,2014-04-08,12078,1,0,1,0
586,1,2014-04-07,13680,1,0,1,0
586,7,2014-04-06,0,0,0,1,0
586,6,2014-04-05,17576,1,0,1,0
586,5,2014-04-04,14763,1,1,1,0
586,4,2014-04-03,15903,1,1,1,0
586,3,2014-04-02,16829,1,1,1,0
586,2,2014-04-01,16927,1,1,1,0
586,1,2014-03-31,18973,1,1,1,0
586,7,2014-03-30,0,0,0,1,0
586,6,2014-03-29,16332,1,0,1,0
586,5,2014-03-28,11672,1,0,1,0
586,4,2014-03-27,9875,1,0,1,0
586,3,2014-03-26,10919,1,0,1,0
586,2,2014-03-25,11735,1,0,1,0
586,1,2014-03-24,11252,1,0,1,0
586,7,2014-03-23,0,0,0,1,0
586,6,2014-03-22,17320,1,0,1,0
586,5,2014-03-21,12665,1,1,1,0
586,4,2014-03-20,13836,1,1,1,0
586,3,2014-03-19,15469,1,1,1,0
586,2,2014-03-18,15126,1,1,0,0
586,1,2014-03-17,16898,1,1,0,0
586,7,2014-03-16,0,0,0,0,0
586,6,2014-03-15,16748,1,0,0,0
586,5,2014-03-14,12034,1,0,0,0
586,4,2014-03-13,11055,1,0,0,0
586,3,2014-03-12,11943,1,0,0,0
586,2,2014-03-11,11919,1,0,0,0
586,1,2014-03-10,11625,1,0,0,0
586,7,2014-03-09,0,0,0,0,0
586,6,2014-03-08,16548,1,0,0,0
586,5,2014-03-07,15432,1,1,0,0
586,4,2014-03-06,15948,1,1,0,0
586,3,2014-03-05,18500,1,1,0,0
586,2,2014-03-04,22356,1,1,0,0
586,1,2014-03-03,0,0,1,0,0
586,7,2014-03-02,0,0,0,0,0
586,6,2014-03-01,18570,1,0,0,0
586,5,2014-02-28,12853,1,0,0,0
586,4,2014-02-27,10749,1,0,0,0
586,3,2014-02-26,11826,1,0,0,0
586,2,2014-02-25,11276,1,0,0,0
586,1,2014-02-24,11938,1,0,0,0
586,7,2014-02-23,0,0,0,0,0
586,6,2014-02-22,16253,1,0,0,0
586,5,2014-02-21,12549,1,1,0,0
586,4,2014-02-20,13388,1,1,0,0
586,3,2014-02-19,15995,1,1,0,0
586,2,2014-02-18,16044,1,1,0,0
586,1,2014-02-17,18730,1,1,0,0
586,7,2014-02-16,0,0,0,0,0
586,6,2014-02-15,15675,1,0,0,0
586,5,2014-02-14,12325,1,0,0,0
586,4,2014-02-13,9833,1,0,0,0
586,3,2014-02-12,12692,1,0,0,0
586,2,2014-02-11,10935,1,0,0,0
586,1,2014-02-10,12626,1,0,0,0
586,7,2014-02-09,0,0,0,0,0
586,6,2014-02-08,16988,1,0,0,0
586,5,2014-02-07,12547,1,1,0,0
586,4,2014-02-06,15160,1,1,0,0
586,3,2014-02-05,17041,1,1,0,0
586,2,2014-02-04,17885,1,1,0,0
586,1,2014-02-03,21102,1,1,0,0
586,7,2014-02-02,0,0,0,0,0
586,6,2014-02-01,16726,1,0,0,0
586,5,2014-01-31,13010,1,0,0,0
586,4,2014-01-30,11332,1,0,0,0
586,3,2014-01-29,11041,1,0,0,0
586,2,2014-01-28,11183,1,0,0,0
586,1,2014-01-27,10830,1,0,0,0
586,7,2014-01-26,0,0,0,0,0
586,6,2014-01-25,16394,1,0,0,0
586,5,2014-01-24,13717,1,1,0,0
586,4,2014-01-23,12951,1,1,0,0
586,3,2014-01-22,14973,1,1,0,0
586,2,2014-01-21,14886,1,1,0,0
586,1,2014-01-20,17372,1,1,0,0
586,7,2014-01-19,0,0,0,0,0
586,6,2014-01-18,15900,1,0,1,0
586,5,2014-01-17,10775,1,0,1,0
586,4,2014-01-16,10425,1,0,1,0
586,3,2014-01-15,10960,1,0,1,0
586,2,2014-01-14,11348,1,0,1,0
586,1,2014-01-13,10719,1,0,1,0
586,7,2014-01-12,0,0,0,1,0
586,6,2014-01-11,15623,1,0,1,0
586,5,2014-01-10,14083,1,1,1,0
586,4,2014-01-09,12188,1,1,1,0
586,3,2014-01-08,15622,1,1,1,0
586,2,2014-01-07,18638,1,1,1,1
586,1,2014-01-06,18804,1,1,1,1
586,7,2014-01-05,0,0,0,1,0
586,6,2014-01-04,15696,1,0,1,0
586,5,2014-01-03,12994,1,0,1,1
586,4,2014-01-02,14582,1,0,1,1
586,3,2014-01-01,0,0,0,1,1
586,2,2013-12-31,5981,1,0,1,1
586,1,2013-12-30,19646,1,0,1,1
586,7,2013-12-29,0,0,0,1,0
586,6,2013-12-28,15705,1,0,1,0
586,5,2013-12-27,15785,1,0,1,1
586,4,2013-12-26,0,0,0,1,1
586,3,2013-12-25,0,0,0,1,1
586,2,2013-12-24,6951,1,0,1,1
586,1,2013-12-23,28328,1,0,1,1
586,7,2013-12-22,0,0,0,1,0
586,6,2013-12-21,27974,1,0,1,0
586,5,2013-12-20,27461,1,1,1,0
586,4,2013-12-19,23357,1,1,1,0
586,3,2013-12-18,28794,1,1,1,0
586,2,2013-12-17,27986,1,1,1,0
586,1,2013-12-16,32807,1,1,1,0
586,7,2013-12-15,0,0,0,1,0
586,6,2013-12-14,25531,1,0,1,0
586,5,2013-12-13,20116,1,0,1,0
586,4,2013-12-12,17049,1,0,1,0
586,3,2013-12-11,18962,1,0,1,0
586,2,2013-12-10,17312,1,0,1,0
586,1,2013-12-09,17100,1,0,1,0
586,7,2013-12-08,0,0,0,1,0
586,6,2013-12-07,24937,1,0,1,0
586,5,2013-12-06,18882,1,1,1,0
586,4,2013-12-05,14803,1,1,1,0
586,3,2013-12-04,22264,1,1,1,0
586,2,2013-12-03,22016,1,1,1,0
586,1,2013-12-02,25859,1,1,1,0
586,7,2013-12-01,0,0,0,1,0
586,6,2013-11-30,26167,1,0,1,0
586,5,2013-11-29,17988,1,0,1,0
586,4,2013-11-28,15105,1,0,1,0
586,3,2013-11-27,15852,1,0,1,0
586,2,2013-11-26,14854,1,0,1,0
586,1,2013-11-25,15022,1,0,1,0
586,7,2013-11-24,0,0,0,1,0
586,6,2013-11-23,18384,1,0,1,0
586,5,2013-11-22,14362,1,1,1,0
586,4,2013-11-21,14597,1,1,1,0
586,3,2013-11-20,16639,1,1,1,0
586,2,2013-11-19,14898,1,1,1,0
586,1,2013-11-18,17405,1,1,1,0
586,7,2013-11-17,0,0,0,1,0
586,6,2013-11-16,17774,1,0,1,0
586,5,2013-11-15,12156,1,0,1,0
586,4,2013-11-14,11770,1,0,1,0
586,3,2013-11-13,13174,1,0,1,0
586,2,2013-11-12,11209,1,0,1,0
586,1,2013-11-11,12353,1,0,1,0
586,7,2013-11-10,0,0,0,1,0
586,6,2013-11-09,16394,1,0,1,0
586,5,2013-11-08,14806,1,1,1,0
586,4,2013-11-07,13776,1,1,1,0
586,3,2013-11-06,15888,1,1,1,0
586,2,2013-11-05,17370,1,1,1,0
586,1,2013-11-04,16085,1,1,1,0
586,7,2013-11-03,0,0,0,1,0
586,6,2013-11-02,18384,1,0,1,0
586,5,2013-11-01,0,0,0,1,1
586,4,2013-10-31,14220,1,0,1,1
586,3,2013-10-30,14380,1,0,1,1
586,2,2013-10-29,11246,1,0,1,1
586,1,2013-10-28,11735,1,0,1,1
586,7,2013-10-27,0,0,0,1,0
586,6,2013-10-26,15035,1,0,1,0
586,5,2013-10-25,13060,1,1,1,1
586,4,2013-10-24,14252,1,1,1,1
586,3,2013-10-23,15041,1,1,1,1
586,2,2013-10-22,16192,1,1,1,1
586,1,2013-10-21,17956,1,1,1,1
586,7,2013-10-20,0,0,0,1,0
586,6,2013-10-19,16903,1,0,1,0
586,5,2013-10-18,11741,1,0,1,0
586,4,2013-10-17,12186,1,0,1,0
586,3,2013-10-16,11960,1,0,1,0
586,2,2013-10-15,13691,1,0,1,0
586,1,2013-10-14,12979,1,0,1,0
586,7,2013-10-13,0,0,0,1,0
586,6,2013-10-12,17003,1,0,1,0
586,5,2013-10-11,12861,1,1,1,0
586,4,2013-10-10,15436,1,1,1,0
586,3,2013-10-09,14397,1,1,1,0
586,2,2013-10-08,15913,1,1,1,0
586,1,2013-10-07,20710,1,1,1,0
586,7,2013-10-06,0,0,0,1,0
586,6,2013-10-05,17049,1,0,1,0
586,5,2013-10-04,17148,1,0,1,0
586,4,2013-10-03,0,0,0,1,0
586,3,2013-10-02,14351,1,0,1,0
586,2,2013-10-01,12740,1,0,1,0
586,1,2013-09-30,13552,1,0,1,0
586,7,2013-09-29,0,0,0,1,0
586,6,2013-09-28,16259,1,0,1,0
586,5,2013-09-27,13360,1,1,1,0
586,4,2013-09-26,13351,1,1,1,0
586,3,2013-09-25,14377,1,1,1,0
586,2,2013-09-24,13536,1,1,1,0
586,1,2013-09-23,17157,1,1,1,0
586,7,2013-09-22,0,0,0,1,0
586,6,2013-09-21,15850,1,0,1,0
586,5,2013-09-20,10873,1,0,1,0
586,4,2013-09-19,11122,1,0,1,0
586,3,2013-09-18,11488,1,0,1,0
586,2,2013-09-17,10987,1,0,1,0
586,1,2013-09-16,11182,1,0,1,0
586,7,2013-09-15,0,0,0,1,0
586,6,2013-09-14,15426,1,0,1,0
586,5,2013-09-13,16203,1,1,1,0
586,4,2013-09-12,15172,1,1,1,0
586,3,2013-09-11,16271,1,1,1,0
586,2,2013-09-10,14169,1,1,1,0
586,1,2013-09-09,19042,1,1,1,0
586,7,2013-09-08,0,0,0,1,0
586,6,2013-09-07,16563,1,0,1,0
586,5,2013-09-06,10669,1,0,1,0
586,4,2013-09-05,10818,1,0,1,0
586,3,2013-09-04,14359,1,0,1,0
586,2,2013-09-03,16159,1,0,1,1
586,1,2013-09-02,15731,1,0,1,1
586,7,2013-09-01,0,0,0,1,0
586,6,2013-08-31,15818,1,0,1,0
